event_name,athlete_name,club_name,rank_position,age_at_event,birth_year_estimated,seed_time_text,seed_time_ms,result_time_text,result_time_ms,status,source_id
women 85-89 100 LC Meter backstroke,"Escudero, Oriele",Nunoa Master,2,85,1941,"2:48,80",168800,"3:05,88",185880,valid,2
men 20-24 100 LC Meter backstroke,"Gonzalez, Cristopher",Nunoa Master,,23,2003,"1:25,00",85000,"X1:26,68",86680,unknown,2
men 25-29 100 LC Meter backstroke,"Salavery, Matias",Squadra Proswim,1,29,1997,"1:08,00",68000,"1:09,84",69840,valid,2
men 25-29 100 LC Meter backstroke,"Zamora, Icaro",Goura Swim Team,2,28,1998,"1:08,00",68000,"1:13,12",73120,valid,2
men 25-29 100 LC Meter backstroke,"Figueroa, Simon",Goura Swim Team,3,29,1997,"1:12,00",72000,"1:13,89",73890,valid,2
men 25-29 100 LC Meter backstroke,"Gomez, Cristobal",Condrictios Team,4,25,2001,"1:49,00",109000,"1:44,93",104930,valid,2
men 30-34 100 LC Meter backstroke,"Torres, Sergio",Lozada Swim Team,1,32,1994,"1:02,00",62000,"1:09,29",69290,valid,2
men 30-34 100 LC Meter backstroke,"Hernandez, Carlos",Nunoa Master,2,30,1996,"1:10,00",70000,"1:11,19",71190,valid,2
men 30-34 100 LC Meter backstroke,"Illanes, Cristopher",Lozada Swim Team,3,33,1993,"1:20,00",80000,"1:21,25",81250,valid,2
men 30-34 100 LC Meter backstroke,"Diaz, Camilo",Goura Swim Team,4,32,1994,"1:19,00",79000,"1:23,98",83980,valid,2
men 30-34 100 LC Meter backstroke,"Gomez, Pablo",Goura Swim Team,5,34,1992,"1:25,00",85000,"1:35,11",95110,valid,2
men 30-34 100 LC Meter backstroke,"Jorquera, Cristian",Master U de Chile,6,31,1995,"1:40,00",100000,"1:36,34",96340,valid,2
men 35-39 100 LC Meter backstroke,"Bricenño, Daniel",Cien por Ciento Swim,1,36,1990,"1:09,00",69000,"1:15,41",75410,valid,2
men 35-39 100 LC Meter backstroke,"Nava, Jose",Nunoa Master,2,35,1991,"1:18,80",78800,"1:20,43",80430,valid,2
men 35-39 100 LC Meter backstroke,"Asuaje, Leminyer",Lozada Swim Team,3,35,1991,"1:19,00",79000,"1:21,74",81740,valid,2
men 35-39 100 LC Meter backstroke,"Gamez, Eliezer",Condrictios Team,4,37,1989,"1:40,00",100000,"1:31,28",91280,valid,2
men 35-39 100 LC Meter backstroke,"Vasquez, Isaias",CS Maipu,5,38,1988,"1:44,89",104890,"1:38,28",98280,valid,2
men 35-39 100 LC Meter backstroke,"Figueroa, Carlos",Copiapo Swim,6,39,1987,"1:46,00",106000,"1:43,51",103510,valid,2
men 35-39 100 LC Meter backstroke,"Gangas, Pablo",CS Maipu,7,36,1990,"1:52,99",112990,"1:43,89",103890,valid,2
men 35-39 100 LC Meter backstroke,"Burgos, Cristian",Goura Swim Team,8,36,1990,"2:15,00",135000,"1:50,27",110270,valid,2
men 40-44 100 LC Meter backstroke,"Parra, Luis",Lozada Swim Team,1,43,1983,"1:17,00",77000,"1:13,22",73220,valid,2
men 40-44 100 LC Meter backstroke,"Bricenño, Carlos",Cien por Ciento Swim,2,41,1985,"1:45,00",105000,"1:17,97",77970,valid,2
men 40-44 100 LC Meter backstroke,"Peraza, Jaiker",Lozada Swim Team,3,42,1984,"1:20,11",80110,"1:18,01",78010,valid,2
men 40-44 100 LC Meter backstroke,"Serrano, Hector",Cien por Ciento Swim,4,44,1982,"1:34,00",94000,"1:34,45",94450,valid,2
men 40-44 100 LC Meter backstroke,"Vasquez, Gabriel",Condrictios Team,5,40,1986,"2:00,00",120000,"1:54,72",114720,valid,2
men 45-49 100 LC Meter backstroke,"Sillano, Mauricio",Stadio Italiano,1,49,1977,"1:18,00",78000,"1:19,87",79870,valid,2
men 45-49 100 LC Meter backstroke,"Escobillana, Leonardo",Mantarrayas Arica,2,49,1977,"1:40,00",100000,"1:50,22",110220,valid,2
men 45-49 100 LC Meter backstroke,"Casana, Jorge",Lozada Swim Team,3,47,1979,"1:45,00",105000,"1:51,40",111400,valid,2
men 50-54 100 LC Meter backstroke,"Duran R, Fernando Andres",Club Deportivo UC,1,52,1974,"1:19,35",79350,"1:22,24",82240,valid,2
men 50-54 100 LC Meter backstroke,"Quezada, Alvaro",Lo Que Boto La Ola,2,52,1974,"1:29,00",89000,"1:32,12",92120,valid,2
men 50-54 100 LC Meter backstroke,"Lucena, Larry",Nunoa Master,3,51,1975,"1:29,30",89300,"1:37,80",97800,valid,2
men 50-54 100 LC Meter backstroke,"Lastra, Enrique",Tiburones de Curico,4,52,1974,"2:20,00",140000,"2:56,47",176470,valid,2
men 55-59 100 LC Meter backstroke,"Bate, Alexander",Estadio Espanñol,1,55,1971,"1:21,50",81500,"1:26,24",86240,valid,2
men 55-59 100 LC Meter backstroke,"Bennewitz, Rodolfo",Estadio Espanñol,2,59,1967,"1:34,45",94450,"1:31,27",91270,valid,2
men 55-59 100 LC Meter backstroke,"Caraballo, Jairo",Lozada Swim Team,3,57,1969,"2:01,00",121000,"2:04,98",124980,valid,2
men 55-59 100 LC Meter backstroke,"Portilla, Sergio",Squadra Proswim,4,58,1968,"2:00,00",120000,"2:17,74",137740,valid,2
men 60-64 100 LC Meter backstroke,"Mora, Luis",Stadio Italiano,1,62,1964,"1:40,00",100000,"1:41,47",101470,valid,2
men 60-64 100 LC Meter backstroke,"Jimenez, Andres",Natacion Buin,2,61,1965,"1:42,00",102000,"1:43,88",103880,valid,2
men 60-64 100 LC Meter backstroke,"Leal, Rene",Fullmar,3,62,1964,"2:01,00",121000,"2:11,71",131710,valid,2
men 65-69 100 LC Meter backstroke,"Trewhela, Juan Carlos",Squadra Proswim,1,66,1960,"1:40,00",100000,"1:34,05",94050,valid,2
men 65-69 100 LC Meter backstroke,"Johnson, Cristian",Ironswim Master,2,68,1958,"1:45,00",105000,"1:59,35",119350,valid,2
men 65-69 100 LC Meter backstroke,"Aybar, Miguel",Master U de Chile,3,67,1959,"2:00,00",120000,"2:26,20",146200,valid,2
men 65-69 100 LC Meter backstroke,"Vega, Patricio",Natacion Buin,4,69,1957,"2:30,00",150000,"2:37,42",157420,valid,2
men 70-74 100 LC Meter backstroke,"Trewhela, Heriberto",Tiburones de Curico,1,72,1954,"2:00,00",120000,"1:49,02",109020,valid,2
men 70-74 100 LC Meter backstroke,"Donoso, Juan",Master San Bernardo,2,71,1955,"1:56,00",116000,"2:00,69",120690,valid,2
men 75-79 100 LC Meter backstroke,"Zepeda, Ricardo",Penalolen Master,1,76,1950,"2:30,00",150000,"2:23,70",143700,valid,2
men 75-79 100 LC Meter backstroke,"Gojanovic, Jure",Lo Que Boto La Ola,2,75,1951,"2:23,12",143120,"2:36,07",156070,valid,2
men 75-79 100 LC Meter backstroke,"Torrejon, Raul",Natacion Buin,3,76,1950,"3:30,00",210000,"3:22,40",202400,valid,2
men 80-84 100 LC Meter backstroke,"Machuca, Egidio R",Africa Natacion,1,83,1943,"2:47,00",167000,"2:59,28",179280,valid,2
men 85-89 100 LC Meter backstroke,"Bennewitz, Rolando",Stadio Italiano,1,85,1941,"2:20,00",140000,"2:30,08",150080,valid,2
women 20-24 100 LC Meter breaststroke,"Gonzalez, Constanza",Nunoa Master,,24,2002,"1:46,52",106520,"X1:45,61",105610,unknown,2
women 20-24 100 LC Meter breaststroke,"Vega, Maria Jose",Santiago Deportes,,24,2002,"1:47,00",107000,"X1:50,90",110900,unknown,2
women 25-29 100 LC Meter breaststroke,"Perea, Rocio",Copiapo Swim,1,26,2000,"1:50,00",110000,"1:38,72",98720,valid,2
women 25-29 100 LC Meter breaststroke,"Araya, Sofia",Cien por Ciento Swim,2,27,1999,"1:46,00",106000,"1:45,25",105250,valid,2
women 25-29 100 LC Meter breaststroke,"Nunñez, Claudia",Aquateam,3,25,2001,"1:54,00",114000,"1:51,95",111950,valid,2
women 25-29 100 LC Meter breaststroke,"Montecinos, Sandra",Nunoa Master,4,28,1998,"1:45,00",105000,"1:55,32",115320,valid,2
women 30-34 100 LC Meter breaststroke,"Castro, Valentina",Condrictios Team,1,34,1992,"1:57,00",117000,"1:49,34",109340,valid,2
women 30-34 100 LC Meter breaststroke,"Castanñeda, Belen",Condrictios Team,2,31,1995,"1:57,00",117000,"1:54,76",114760,valid,2
women 30-34 100 LC Meter breaststroke,"Munizaga, Javiera",Estadio Espanñol,3,30,1996,"1:50,50",110500,"1:56,82",116820,valid,2
women 30-34 100 LC Meter breaststroke,"Zamora, Barbara",Master Vitacura,4,30,1996,"1:50,00",110000,"1:56,98",116980,valid,2
women 30-34 100 LC Meter breaststroke,"Zhang, Jinyi",Aguila Natacion,5,30,1996,"2:45,00",165000,"2:15,00",135000,valid,2
women 30-34 100 LC Meter breaststroke,"Largi, Stephanie",Orinoco Swim Team,6,34,1992,"2:06,81",126810,"2:15,57",135570,valid,2
women 30-34 100 LC Meter breaststroke,"Diaz, Victoria",CS Maipu,7,31,1995,"2:20,43",140430,"2:17,85",137850,valid,2
women 35-39 100 LC Meter breaststroke,"Carrenño, Paulina",Squadra Proswim,1,39,1987,"1:32,00",92000,"1:28,94",88940,valid,2
women 35-39 100 LC Meter breaststroke,"Calderon, Xiana",Lozada Swim Team,2,35,1991,"1:38,00",98000,"1:29,30",89300,valid,2
women 35-39 100 LC Meter breaststroke,"Perez, Daniela",Lozada Swim Team,3,36,1990,"1:27,67",87670,"1:34,52",94520,valid,2
women 35-39 100 LC Meter breaststroke,"Herrera, Cinthia",Goura Swim Team,4,38,1988,"1:48,00",108000,"1:43,60",103600,valid,2
women 35-39 100 LC Meter breaststroke,"Caro, Stefany",Goura Swim Team,5,35,1991,"1:49,00",109000,"1:46,33",106330,valid,2
women 35-39 100 LC Meter breaststroke,"Raposo, Leslie",Santiago Deportes,6,39,1987,"1:50,00",110000,"1:47,85",107850,valid,2
women 35-39 100 LC Meter breaststroke,"Venegas, Javiera",Goura Swim Team,7,35,1991,"1:50,00",110000,"1:54,58",114580,valid,2
women 35-39 100 LC Meter breaststroke,"Rodriguez, Dayana",Lozada Swim Team,8,37,1989,"1:48,30",108300,"2:02,82",122820,valid,2
women 40-44 100 LC Meter breaststroke,"Salazar, Diana",Goura Swim Team,1,41,1985,"1:48,00",108000,"1:48,28",108280,valid,2
women 40-44 100 LC Meter breaststroke,"Mindiola, Magdiri",Nunoa Master,2,43,1983,"1:50,00",110000,"1:50,51",110510,valid,2
women 40-44 100 LC Meter breaststroke,"Rojas, Maria Jose",Nunoa Master,3,40,1986,"2:12,60",132600,"2:14,73",134730,valid,2
women 40-44 100 LC Meter breaststroke,"Arias, Daniela",Aguila Natacion,4,42,1984,"2:40,00",160000,"2:15,27",135270,valid,2
women 40-44 100 LC Meter breaststroke,"Aparicio, Adriana",Nunoa Master,5,40,1986,"2:10,00",130000,"2:18,10",138100,valid,2
women 40-44 100 LC Meter breaststroke,"Velasquez, Nohelis",Lozada Swim Team,6,42,1984,"4:00,00",240000,"2:45,07",165070,valid,2
women 45-49 100 LC Meter breaststroke,"Grinspun, Daphne",Youtopia,1,46,1980,"1:40,00",100000,"1:40,71",100710,valid,2
women 45-49 100 LC Meter breaststroke,"Stuven, Rocio",Nunoa Master,2,45,1981,"1:43,30",103300,"1:41,91",101910,valid,2
women 45-49 100 LC Meter breaststroke,"Anania, Tatiana",Stadio Italiano,3,47,1979,"1:36,38",96380,"1:42,82",102820,valid,2
women 45-49 100 LC Meter breaststroke,"Defosse, Carla",Master Providencia,4,45,1981,"1:53,00",113000,"1:49,76",109760,valid,2
women 45-49 100 LC Meter breaststroke,"Lozada, Evani",Lozada Swim Team,5,45,1981,"3:00,00",180000,"1:58,15",118150,valid,2
women 45-49 100 LC Meter breaststroke,"Munñoz, Alejandra",Estadio Espanñol,6,48,1978,"2:00,30",120300,"2:31,88",151880,valid,2
women 50-54 100 LC Meter breaststroke,"Perez, Paula",Lozada Swim Team,1,53,1973,"1:54,77",114770,"1:46,23",106230,valid,2
women 50-54 100 LC Meter breaststroke,"Castillo, Iza",Lo Que Boto La Ola,2,50,1976,"1:50,69",110690,"1:54,07",114070,valid,2
women 50-54 100 LC Meter breaststroke,"Lucena, Marggi",Nunoa Master,3,50,1976,"1:50,90",110900,"1:59,08",119080,valid,2
women 50-54 100 LC Meter breaststroke,"Jara, Carolina",Natacion Buin,4,52,1974,"2:10,00",130000,"2:01,92",121920,valid,2
women 55-59 100 LC Meter breaststroke,"Paris, Claudia",Stadio Italiano,1,58,1968,"1:50,00",110000,"1:46,58",106580,valid,2
women 55-59 100 LC Meter breaststroke,"Campazzo, Claudia",Stadio Italiano,2,55,1971,"1:50,00",110000,"1:52,26",112260,valid,2
women 55-59 100 LC Meter breaststroke,"Pino, Marcela",Santiago Deportes,3,55,1971,"1:52,00",112000,"1:57,61",117610,valid,2
women 55-59 100 LC Meter breaststroke,"Tapia, Marcela G",Africa Natacion,4,58,1968,"1:56,00",116000,"2:02,71",122710,valid,2
women 55-59 100 LC Meter breaststroke,"Salvo, Karen",Estadio Istaerlita,5,55,1971,"2:21,00",141000,"2:07,40",127400,valid,2
women 55-59 100 LC Meter breaststroke,"Arias, Tatiana",Delfines de las Condes,6,58,1968,"1:55,00",115000,"2:11,97",131970,valid,2
women 55-59 100 LC Meter breaststroke,"Aros, Paola",Master Providencia,7,55,1971,"2:40,00",160000,"2:36,35",156350,valid,2
women 60-64 100 LC Meter breaststroke,"Soto, Eslavia",Nunoa Master,1,61,1965,"2:41,90",161900,"2:35,01",155010,valid,2
women 60-64 100 LC Meter breaststroke,"Ormazabal, Claudia",Delfines de las Condes,2,62,1964,"3:00,00",180000,"2:40,65",160650,valid,2
women 60-64 100 LC Meter breaststroke,"Rojas, Ivonne",Nunoa Master,3,64,1962,"3:50,10",230100,"4:08,57",248570,valid,2
women 65-69 100 LC Meter breaststroke,"Ojeda, Soledad",Stadio Italiano,1,67,1959,"1:55,00",115000,"1:59,89",119890,valid,2
women 65-69 100 LC Meter breaststroke,"Munñoz, Ilse",Aquateam,2,67,1959,"2:22,00",142000,"2:25,47",145470,valid,2
women 65-69 100 LC Meter breaststroke,"Ayala, Elena",Master Providencia,3,67,1959,"3:10,00",190000,"3:37,89",217890,valid,2
women 65-69 100 LC Meter breaststroke,"Quezada, Cristina",Aquamaster Chillan,4,66,1960,"2:50,00",170000,"3:49,08",229080,valid,2
women 70-74 100 LC Meter breaststroke,"Hormazabal, Rita",Delfines de las Condes,1,70,1956,"1:48,00",108000,"1:48,51",108510,valid,2
women 70-74 100 LC Meter breaststroke,"Toro, Soledad",Master Providencia,2,72,1954,"3:05,00",185000,"2:57,36",177360,valid,2
women 70-74 100 LC Meter breaststroke,"Robles, Graciela",Nunoa Master,3,73,1953,"4:26,50",266500,"4:53,10",293100,valid,2
women 75-79 100 LC Meter breaststroke,"Gazitua, Maria",Nunoa Master,1,76,1950,"3:40,90",220900,"3:51,13",231130,valid,2
women 75-79 100 LC Meter breaststroke,"Fuster, Maria Isabel",Estadio Espanñol,2,79,1947,"3:22,50",202500,"3:53,29",233290,valid,2
women 85-89 100 LC Meter breaststroke,"Martinez, Estela",Estadio Espanñol,1,86,1940,"3:20,50",200500,"3:44,42",224420,valid,2
men 20-24 100 LC Meter breaststroke,"Navarrete, Luis",Aquamaster Chillan,,24,2002,"1:15,00",75000,"X1:19,93",79930,unknown,2
men 25-29 100 LC Meter breaststroke,"Ortego, Ignacio",Estadio Espanñol,1,26,2000,"1:10,00",70000,"1:13,21",73210,valid,2
men 25-29 100 LC Meter breaststroke,"De Andraca, Roberto",Estadio Espanñol,2,28,1998,"1:13,73",73730,"1:15,62",75620,valid,2
men 25-29 100 LC Meter breaststroke,"Portilla, Manuel",Squadra Proswim,3,29,1997,"1:14,00",74000,"1:15,79",75790,valid,2
men 25-29 100 LC Meter breaststroke,"Osorio, Benjamin",Stadio Italiano,4,28,1998,"1:18,00",78000,"1:20,39",80390,valid,2
men 25-29 100 LC Meter breaststroke,"Mendoza, Nestor",Lozada Swim Team,5,29,1997,"1:40,00",100000,"1:27,08",87080,valid,2
men 25-29 100 LC Meter breaststroke,"Guirriman, Alexis",Lozada Swim Team,6,29,1997,"1:25,00",85000,"1:28,79",88790,valid,2
men 25-29 100 LC Meter breaststroke,"Bennewitz, Martin",Estadio Espanñol,7,29,1997,"2:03,55",123550,"2:06,96",126960,valid,2
men 30-34 100 LC Meter breaststroke,"Perez, Felipe",Goura Swim Team,1,30,1996,"1:16,00",76000,"1:17,92",77920,valid,2
men 30-34 100 LC Meter breaststroke,"Perez, Romulo",Nunoa Master,2,34,1992,"1:18,50",78500,"1:20,40",80400,valid,2
men 30-34 100 LC Meter breaststroke,"Silva, Cristian",CS Maipu,3,34,1992,"1:20,67",80670,"1:20,60",80600,valid,2
men 30-34 100 LC Meter breaststroke,"Flores, Jaime",Stadio Italiano,4,33,1993,"1:17,00",77000,"1:21,92",81920,valid,2
men 30-34 100 LC Meter breaststroke,"Sayago, Alexis",Nunoa Master,5,33,1993,"1:40,00",100000,"1:39,42",99420,valid,2
men 30-34 100 LC Meter breaststroke,"Carrasco, Eduardo",Goura Swim Team,6,34,1992,"1:35,00",95000,"1:40,37",100370,valid,2
men 30-34 100 LC Meter breaststroke,"Gutierrez, Enzo",Natacion Master Recoleta,7,31,1995,"1:43,00",103000,"1:44,27",104270,valid,2
men 30-34 100 LC Meter breaststroke,"Poncelion, Erickson",Lozada Swim Team,8,33,1993,"3:50,00",230000,"1:48,19",108190,valid,2
men 30-34 100 LC Meter breaststroke,"Canñete, Rafael",Lozada Swim Team,9,33,1993,"2:35,00",155000,"1:56,05",116050,valid,2
men 30-34 100 LC Meter breaststroke,"Garcia, Nelvis",Condrictios Team,10,32,1994,"2:00,00",120000,"2:43,82",163820,valid,2
men 35-39 100 LC Meter breaststroke,"Curletti, Nahuel",Ironswim Master,1,39,1987,"1:14,00",74000,"1:19,21",79210,valid,2
men 35-39 100 LC Meter breaststroke,"Gonzalez, Alvaro",Condrictios Team,2,39,1987,"1:23,00",83000,"1:22,04",82040,valid,2
men 35-39 100 LC Meter breaststroke,"Campos, Alfredo",Lozada Swim Team,3,38,1988,"1:20,11",80110,"1:22,21",82210,valid,2
men 35-39 100 LC Meter breaststroke,"Gamez, Eliezer",Condrictios Team,4,37,1989,"1:50,00",110000,"1:31,90",91900,valid,2
men 35-39 100 LC Meter breaststroke,"Alfaro, Mauricio",Copiapo Swim,5,36,1990,"1:50,00",110000,"1:39,12",99120,valid,2
men 35-39 100 LC Meter breaststroke,"Ames, Javier",Copiapo Swim,6,35,1991,"1:35,00",95000,"1:40,26",100260,valid,2
men 35-39 100 LC Meter breaststroke,"Faundez, Cristobal",Ironswim Master,7,35,1991,"1:50,00",110000,"1:42,72",102720,valid,2
men 40-44 100 LC Meter breaststroke,"Montero, Francisco",Estadio Espanñol,1,40,1986,"1:14,50",74500,"1:15,77",75770,valid,2
men 40-44 100 LC Meter breaststroke,"Dominguez, Jose",Lozada Swim Team,2,42,1984,"1:13,00",73000,"1:19,00",79000,valid,2
men 40-44 100 LC Meter breaststroke,"Gomez, Carlos",Nunoa Master,3,43,1983,"1:26,10",86100,"1:26,44",86440,valid,2
men 40-44 100 LC Meter breaststroke,"Baeza, Matias",Delfines de las Condes,4,40,1986,"1:36,15",96150,"1:37,03",97030,valid,2
men 40-44 100 LC Meter breaststroke,"Vasquez, Claudio",Tiburones de Curico,5,41,1985,"2:04,00",124000,"1:54,28",114280,valid,2
men 40-44 100 LC Meter breaststroke,"Aranguiz, Jose",Natacion Master Recoleta,6,44,1982,"1:50,00",110000,"1:58,05",118050,valid,2
men 40-44 100 LC Meter breaststroke,"Castro, Emerson",Santiago Deportes,7,43,1983,"1:50,00",110000,"1:59,70",119700,valid,2
men 40-44 100 LC Meter breaststroke,"Medina, Christopher",CS Maipu,8,43,1983,"2:11,77",131770,"2:10,44",130440,valid,2
men 40-44 100 LC Meter breaststroke,"Santibanñez, Roberto",Natacion Master Recoleta,9,42,1984,"2:13,00",133000,"2:26,00",146000,valid,2
men 45-49 100 LC Meter breaststroke,"Matulic, Juan Pablo",Ironswim Master,1,45,1981,"1:25,00",85000,"1:25,14",85140,valid,2
men 45-49 100 LC Meter breaststroke,"Valenzuela, Patricio",Ironswim Master,2,48,1978,"1:25,00",85000,"1:28,53",88530,valid,2
men 45-49 100 LC Meter breaststroke,"Winter, Juan Enrique",Club Deportivo UC,3,46,1980,"1:25,00",85000,"1:31,95",91950,valid,2
men 45-49 100 LC Meter breaststroke,"De Elejalde, Ramiro",Nunoa Master,4,49,1977,"1:36,00",96000,"1:35,67",95670,valid,2
men 45-49 100 LC Meter breaststroke,"Sepulveda, Matias C",Africa Natacion,5,47,1979,"1:30,00",90000,"1:35,79",95790,valid,2
men 45-49 100 LC Meter breaststroke,"Cerrada, Yorggyn",Natacion Master Recoleta,6,47,1979,"1:36,00",96000,"1:37,26",97260,valid,2
men 45-49 100 LC Meter breaststroke,"Rojas, Freddy",Cien por Ciento Swim,7,47,1979,"1:55,00",115000,"1:46,72",106720,valid,2
men 50-54 100 LC Meter breaststroke,"Casassus, Matias",Estadio Espanñol,1,54,1972,"1:25,00",85000,"1:26,47",86470,valid,2
men 50-54 100 LC Meter breaststroke,"Ferrada, Boris",H2o,2,52,1974,"1:30,00",90000,"1:32,09",92090,valid,2
men 50-54 100 LC Meter breaststroke,"Lagos, Miguel",H2o,3,54,1972,"1:34,00",94000,"1:33,46",93460,valid,2
men 50-54 100 LC Meter breaststroke,"Zoppi, Giorgio",Delfines de las Condes,4,54,1972,"1:38,00",98000,"1:34,30",94300,valid,2
men 50-54 100 LC Meter breaststroke,"Navarro, Cesar",Master U de Chile,5,50,1976,"1:40,00",100000,"1:34,77",94770,valid,2
men 50-54 100 LC Meter breaststroke,"Cabaret, Sebastian",Tiburones de Curico,6,51,1975,"1:50,00",110000,"1:56,77",116770,valid,2
men 50-54 100 LC Meter breaststroke,"Olea, Andres",Condrictios Team,7,54,1972,"1:55,00",115000,"2:01,41",121410,valid,2
men 55-59 100 LC Meter breaststroke,"Lecaros, Pablo",Delfines de las Condes,1,57,1969,"1:31,00",91000,"1:32,49",92490,valid,2
men 55-59 100 LC Meter breaststroke,"Garcia, Eloy",Lozada Swim Team,2,59,1967,"1:46,00",106000,"1:40,74",100740,valid,2
men 55-59 100 LC Meter breaststroke,"Godoy, Eduardo",Master U de Chile,3,55,1971,"1:40,00",100000,"1:42,18",102180,valid,2
men 55-59 100 LC Meter breaststroke,"Caraballo, Jairo",Lozada Swim Team,4,57,1969,"1:48,00",108000,"1:44,25",104250,valid,2
men 55-59 100 LC Meter breaststroke,"Panetti, Mario",Golden,5,59,1967,"2:08,00",128000,"1:59,58",119580,valid,2
men 55-59 100 LC Meter breaststroke,"Acevedo, Luis",Natacion Master Recoleta,6,57,1969,"2:13,00",133000,"2:20,18",140180,valid,2
men 60-64 100 LC Meter breaststroke,"Chacon, Yojan",Ironswim Master,1,61,1965,"1:40,00",100000,"1:35,40",95400,valid,2
men 60-64 100 LC Meter breaststroke,"Zagolin, Manlio",Stadio Italiano,2,63,1963,"1:49,50",109500,"1:49,15",109150,valid,2
men 60-64 100 LC Meter breaststroke,"Perez, Victor Manuel",Club Deportivo UC,3,63,1963,"2:10,00",130000,"2:01,11",121110,valid,2
men 60-64 100 LC Meter breaststroke,"Astudillo, Cristian",Delfines de las Condes,4,62,1964,"1:57,00",117000,"2:01,48",121480,valid,2
men 60-64 100 LC Meter breaststroke,"Munñoz, Felipe",CS Maipu,5,63,1963,"2:17,04",137040,"2:14,51",134510,valid,2
men 65-69 100 LC Meter breaststroke,"Huber, Harald",Stadio Italiano,1,67,1959,"1:39,00",99000,"1:37,48",97480,valid,2
men 65-69 100 LC Meter breaststroke,"Johnson, Cristian",Ironswim Master,2,68,1958,"1:45,00",105000,"1:55,67",115670,valid,2
men 65-69 100 LC Meter breaststroke,"Choppelo, Fernando",Nunoa Master,3,67,1959,"2:45,00",165000,"2:26,21",146210,valid,2
men 65-69 100 LC Meter breaststroke,"Vega, Patricio",Natacion Buin,4,69,1957,"2:30,00",150000,"2:29,94",149940,valid,2
men 70-74 100 LC Meter breaststroke,"Montero, Antonio",Delfines de las Condes,1,72,1954,"1:47,37",107370,"1:51,45",111450,valid,2
men 70-74 100 LC Meter breaststroke,"Trewhela, Heriberto",Tiburones de Curico,2,72,1954,"2:05,00",125000,"2:13,04",133040,valid,2
men 70-74 100 LC Meter breaststroke,"Guerrero, Roberto",Master San Bernardo,3,70,1956,"2:25,00",145000,"2:46,18",166180,valid,2
men 70-74 100 LC Meter breaststroke,"Cudworth, Bruce",Delfines de las Condes,4,72,1954,NT,,"2:46,38",166380,valid,2
men 75-79 100 LC Meter breaststroke,"Zepeda, Ricardo",Penalolen Master,1,76,1950,"2:32,00",152000,"2:20,73",140730,valid,2
men 75-79 100 LC Meter breaststroke,"Gojanovic, Jure",Lo Que Boto La Ola,2,75,1951,"2:20,00",140000,"2:33,80",153800,valid,2
men 80-84 100 LC Meter breaststroke,"Ferrando, Nestor",Nunoa Master,1,84,1942,"3:20,50",200500,"3:14,35",194350,valid,2
women 20-24 100 LC Meter butterfly,"Vega, Maria Jose",Santiago Deportes,,24,2002,"1:39,00",99000,"X1:41,31",101310,unknown,2
women 20-24 100 LC Meter butterfly,"Gonzalez, Constanza",Nunoa Master,,24,2002,"1:50,00",110000,"X1:54,70",114700,unknown,2
women 25-29 100 LC Meter butterfly,"Munñoz, Isidora",Stadio Italiano,1,28,1998,"1:30,00",90000,"1:32,14",92140,valid,2
women 25-29 100 LC Meter butterfly,"Quispe, Nicole",Goura Swim Team,2,28,1998,"1:35,00",95000,"1:35,01",95010,valid,2
women 25-29 100 LC Meter butterfly,"Rangel, Gabriela",Lozada Swim Team,3,26,2000,"1:44,00",104000,"1:42,39",102390,valid,2
women 30-34 100 LC Meter butterfly,"Correa, Carolina",Nunoa Master,1,34,1992,"1:15,00",75000,"1:15,24",75240,valid,2
women 30-34 100 LC Meter butterfly,"Guzman, Maria",Lozada Swim Team,2,32,1994,"1:35,00",95000,"1:24,54",84540,valid,2
women 30-34 100 LC Meter butterfly,"Gomez, Maria Jose",Santiago Deportes,3,30,1996,"1:40,00",100000,"1:34,31",94310,valid,2
women 30-34 100 LC Meter butterfly,"Barria, Jazmin",Manateam Swim,4,33,1993,"1:46,00",106000,"1:58,13",118130,valid,2
women 35-39 100 LC Meter butterfly,"Revilla, Elvismar",Lozada Swim Team,1,35,1991,"1:17,90",77900,"1:17,36",77360,valid,2
women 35-39 100 LC Meter butterfly,"Vacher, Francisca",Golden,2,35,1991,"1:30,00",90000,"1:26,40",86400,valid,2
women 35-39 100 LC Meter butterfly,"Godoy, Marbelys",Nunoa Master,3,38,1988,"1:39,00",99000,"1:27,22",87220,valid,2
women 35-39 100 LC Meter butterfly,"Nunñez, Sabine",Aquateam,4,38,1988,"1:55,00",115000,"1:47,51",107510,valid,2
women 35-39 100 LC Meter butterfly,"Puebla, Tania",Aguila Natacion,5,35,1991,"2:01,00",121000,"1:58,41",118410,valid,2
women 40-44 100 LC Meter butterfly,"Turcotte, Isabelle",Delfines de las Condes,1,41,1985,"1:44,00",104000,"1:36,89",96890,valid,2
women 45-49 100 LC Meter butterfly,"Rivas, Carolina",Delfines de las Condes,1,49,1977,"3:30,00",210000,"2:39,00",159000,valid,2
women 55-59 100 LC Meter butterfly,"Lizana, Loreto",Stadio Italiano,1,55,1971,"1:45,00",105000,"1:43,04",103040,valid,2
men 20-24 100 LC Meter butterfly,"Henriquez, Cristian",Ironswim Master,,23,2003,"1:04,00",64000,"X1:09,72",69720,unknown,2
